Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precipitation,NewSnow,SnowDepth
2011-02-17,56,47,51.5,23.3,13,0,0,0,4
2011-02-18,50,33,41.5,13,23,0,0,0,0
2011-02-19,35,25,30,1.2,35,0,0,0,0
2011-02-20,36,28,32,2.8,33,0,0.95,T,0
2011-02-21,33,25,29,-0.5,36,0,T,T,0
2011-02-22,27,23,25,-4.9,40,0,0.03,0.6,0
2011-02-23,33,24,28.5,-1.7,36,0,0.11,0.3,0
2011-02-24,36,32,34,3.4,31,0,T,0,0
2011-02-25,36,29,32.5,1.5,32,0,0.11,0.7,0
2011-02-26,33,24,28.5,-2.8,36,0,0.12,1.3,1
2011-02-27,36,25,30.5,-1.2,34,0,0.25,T,1
2011-02-28,37,25,31,-1.1,34,0,0.14,T,0
2011-03-01,43,22,32.5,0.1,32,0,0,0,0
2011-03-02,37,24,30.5,-2.3,34,0,0,0,0
2011-03-03,45,25,35,1.8,30,0,T,0,0
2011-03-04,54,35,44.5,10.9,20,0,1.11,0,0
2011-03-05,36,27,31.5,-2.4,33,0,0.16,0.7,0
2011-03-06,34,26,30,-4.3,35,0,0,0,1
2011-03-07,34,24,29,-5.7,36,0,0,0,0
2011-03-08,45,32,38.5,3.4,26,0,0.01,0,0
2011-03-09,44,33,38.5,3.1,26,0,0.39,0,0
2011-03-10,37,32,34.5,-1.3,30,0,T,T,0
2011-03-11,47,27,37,0.8,28,0,0,0,0
2011-03-12,44,28,36,-0.5,29,0,0,0,0
2011-03-13,41,24,32.5,-4.4,32,0,0,0,0
2011-03-14,42,26,34,-3.2,31,0,0,0,0
2011-03-15,39,31,35,-2.6,30,0,0,0,0
2011-03-16,60,32,46,8.1,19,0,0,0,0
2011-03-17,67,48,57.5,19.2,7,0,0,0,0
2011-03-18,53,34,43.5,4.8,21,0,0,0,0
2011-03-19,50,28,39,0,26,0,0,0,0
2011-03-20,57,40,48.5,9.1,16,0,0.32,0,0
2011-03-21,60,41,50.5,10.8,14,0,0.02,0,0
2011-03-22,42,37,39.5,-0.6,25,0,0.3,0,0
2011-03-23,41,28,34.5,-5.9,30,0,0.3,0.3,0
2011-03-24,34,24,29,-11.8,36,0,0.01,T,0
2011-03-25,34,24,29,-12.1,36,0,T,T,0
2011-03-26,32,25,28.5,-13,36,0,0,0,0
2011-03-27,35,23,29,-12.8,36,0,0,0,0
2011-03-28,36,21,28.5,-13.7,36,0,0,0,0
2011-03-29,42,24,33,-9.5,32,0,0,0,0
2011-03-30,45,26,35.5,-7.4,29,0,0,0,0
2011-03-31,48,23,35.5,-7.7,29,0,0,0,0
2011-04-01,45,28,36.5,-7.1,28,0,0.18,0,0
2011-04-02,54,36,45,1.1,20,0,0,0,0
2011-04-03,72,35,53.5,9.2,11,0,0.13,0,0
2011-04-04,68,40,54,9.3,11,0,0.11,0,0
2011-04-05,53,33,43,-2,22,0,0,0,0
2011-04-06,59,42,50.5,5.1,14,0,T,0,0
2011-04-07,46,39,42.5,-3.3,22,0,0.25,0,0
2011-04-08,45,40,42.5,-3.6,22,0,0.51,0,0
2011-04-09,66,44,55,8.5,10,0,0,0,0
2011-04-10,83,56,69.5,22.6,0,5,T,0,0
2011-04-11,67,44,55.5,8.3,9,0,0,0,0
2011-04-12,58,40,49,1.4,16,0,0,0,0
2011-04-13,68,36,52,4,13,0,0,0,0
2011-04-14,53,40,46.5,-1.9,18,0,T,0,0
2011-04-15,51,37,44,-4.7,21,0,0.34,0,0
2011-04-16,49,35,42,-7.1,23,0,0.2,T,0
2011-04-17,53,35,44,-5.5,21,0,0.08,0,0
2011-04-18,41,32,36.5,-13.4,28,0,0.49,0.6,1
2011-04-19,38,34,36,-14.2,29,0,0.95,T,0
2011-04-20,43,32,37.5,-13.1,27,0,0.01,0,0
2011-04-21,50,32,41,-10,24,0,0.03,0,0
2011-04-22,46,39,42.5,-8.8,22,0,0.56,0,0
2011-04-23,64,45,54.5,2.8,10,0,0,0,0
2011-04-24,56,45,50.5,-1.5,14,0,0,0,0
2011-04-25,54,45,49.5,-2.9,15,0,0.34,0,0
2011-04-26,68,47,57.5,4.7,7,0,0.38,0,0
2011-04-27,55,43,49,-4.1,16,0,0.31,0,0
2011-04-28,45,40,42.5,-11,22,0,0.03,0,0
2011-04-29,62,36,49,-4.8,16,0,0,0,0
2011-04-30,71,48,59.5,5.4,5,0,0,0,0
2011-05-01,63,47,55,0.5,10,0,0,0,0
2011-05-02,59,42,50.5,-4.3,14,0,0,0,0
2011-05-03,50,37,43.5,-11.6,21,0,T,0,0
2011-05-04,59,37,48,-7.5,17,0,0,0,0
2011-05-05,63,35,49,-6.8,16,0,0.06,0,0
2011-05-06,68,44,56,-0.1,9,0,T,0,0
2011-05-07,60,43,51.5,-4.9,13,0,T,0,0
2011-05-08,68,39,53.5,-3.2,11,0,0,0,0
2011-05-09,73,47,60,3,5,0,T,0,0
2011-05-10,90,62,76,18.7,0,11,0,0,0
2011-05-11,87,63,75,17.3,0,10,0.13,0,0
2011-05-12,86,58,72,14,0,7,0.29,0,0
2011-05-13,77,47,62,3.7,3,0,0.02,0,0
2011-05-14,53,45,49,-9.6,16,0,0.31,0,0
2011-05-15,46,41,43.5,-15.4,21,0,0.31,0,0
2011-05-16,52,37,44.5,-14.7,20,0,0,0,0
2011-05-17,60,40,50,-9.4,15,0,0,0,0
2011-05-18,57,49,53,-6.7,12,0,0.07,0,0
2011-05-19,72,49,60.5,0.5,4,0,0,0,0
2011-05-20,73,50,61.5,1.2,3,0,0,0,0
2011-05-21,75,50,62.5,1.9,2,0,0.01,0,0
2011-05-22,87,61,74,13,0,9,0.58,T,0
2011-05-23,79,60,69.5,8.2,0,5,T,0,0
2011-05-24,66,47,56.5,-5.1,8,0,0.11,0,0
2011-05-25,67,47,57,-4.9,8,0,2.24,0,0
2011-05-26,49,43,46,-16.2,19,0,1.06,0,0
2011-05-27,58,40,49,-13.5,16,0,T,0,0
2011-05-28,62,51,56.5,-6.3,8,0,0.12,0,0
2011-05-29,70,52,61,-2.2,4,0,1.88,0,0
2011-05-30,88,56,72,8.5,0,7,0,0,0
2011-05-31,85,69,77,13.2,0,12,0.08,0,0
2011-06-01,81,59,70,5.9,0,5,0,0,0
2011-06-02,69,56,62.5,-2,2,0,0.02,0,0
2011-06-03,87,55,71,6.2,0,6,0.01,0,0
2011-06-04,92,64,78,12.8,0,13,0.18,0,0
2011-06-05,85,60,72.5,7,0,8,T,0,0
2011-06-06,93,60,76.5,10.7,0,12,0,0,0
2011-06-07,96,75,85.5,19.3,0,21,0,0,0
2011-06-08,95,66,80.5,14,0,16,0.17,0,0
2011-06-09,69,50,59.5,-7.4,5,0,0.93,T,0
2011-06-10,69,51,60,-7.2,5,0,0.52,0,0
2011-06-11,62,52,57,-10.6,8,0,0.03,0,0
2011-06-12,64,50,57,-10.9,8,0,0,0,0
2011-06-13,72,54,63,-5.3,2,0,0,0,0
2011-06-14,77,53,65,-3.6,0,0,0,0,0
2011-06-15,71,57,64,-4.9,1,0,0.8,0,0
2011-06-16,81,61,71,1.7,0,6,0.04,0,0
2011-06-17,82,60,71,1.4,0,6,0,0,0
2011-06-18,84,61,72.5,2.6,0,8,0,0,0
2011-06-19,81,63,72,1.8,0,7,0,0,0
2011-06-20,79,65,72,1.5,0,7,0.18,0,0
2011-06-21,89,66,77.5,6.7,0,13,0.45,0,0
2011-06-22,73,64,68.5,-2.6,0,4,0.02,0,0
2011-06-23,71,62,66.5,-4.9,0,2,0.01,0,0
2011-06-24,68,60,64,-7.6,1,0,0,0,0
2011-06-25,79,58,68.5,-3.4,0,4,0,0,0
2011-06-26,81,57,69,-3.1,0,4,0,0,0
2011-06-27,81,65,73,0.6,0,8,0.03,0,0
2011-06-28,81,63,72,-0.6,0,7,0,0,0
2011-06-29,81,59,70,-2.8,0,5,0,0,0
2011-06-30,88,60,74,1,0,9,T,0,0
2011-07-01,89,72,80.5,7.3,0,16,0,0,0
2011-07-02,94,71,82.5,9.2,0,18,0,0,0
2011-07-03,84,69,76.5,3,0,12,0,0,0
2011-07-04,89,65,77,3.4,0,12,0,0,0
2011-07-05,91,68,79.5,5.8,0,15,0,0,0
2011-07-06,86,70,78,4.2,0,13,T,0,0
2011-07-07,82,63,72.5,-1.4,0,8,T,0,0
2011-07-08,86,61,73.5,-0.5,0,9,0,0,0
2011-07-09,91,61,76,1.9,0,11,0,0,0
2011-07-10,91,74,82.5,8.3,0,18,T,0,0
2011-07-11,88,71,79.5,5.3,0,15,0.39,0,0
2011-07-12,87,70,78.5,4.2,0,14,0.01,0,0
2011-07-13,74,63,68.5,-5.8,0,4,0,0,0
2011-07-14,82,59,70.5,-3.8,0,6,0,0,0
2011-07-15,87,70,78.5,4.2,0,14,T,0,0
2011-07-16,89,71,80,5.7,0,15,T,0,0
2011-07-17,95,69,82,7.7,0,17,0,0,0
2011-07-18,92,80,86,11.7,0,21,0.01,0,0
2011-07-19,93,78,85.5,11.2,0,21,0,0,0
2011-07-20,99,73,86,11.8,0,21,0.02,0,0
2011-07-21,99,75,87,12.8,0,22,0.02,0,0
2011-07-22,88,70,79,4.8,0,14,1.55,0,0
2011-07-23,87,70,78.5,4.4,0,14,6.86,0,0
2011-07-24,87,72,79.5,5.4,0,15,0.18,0,0
2011-07-25,88,73,80.5,6.5,0,16,0,0,0
2011-07-26,83,71,77,3,0,12,0,0,0
2011-07-27,90,68,79,5.1,0,14,0.71,0,0
2011-07-28,87,73,80,6.1,0,15,0.7,0,0
2011-07-29,86,71,78.5,4.7,0,14,0.7,0,0
2011-07-30,91,67,79,5.2,0,14,0,0,0
2011-07-31,90,68,79,5.3,0,14,0,0,0
2011-08-01,91,74,82.5,8.8,0,18,0,0,0
2011-08-02,93,74,83.5,9.9,0,19,0.43,0,0
2011-08-03,86,72,79,5.5,0,14,0,0,0
2011-08-04,84,69,76.5,3,0,12,0,0,0
2011-08-05,83,69,76,2.6,0,11,T,0,0
2011-08-06,85,72,78.5,5.1,0,14,0.18,0,0
2011-08-07,86,68,77,3.7,0,12,0.75,0,0
2011-08-08,80,68,74,0.8,0,9,0.63,0,0
2011-08-09,80,64,72,-1.2,0,7,0,0,0
2011-08-10,77,61,69,-4.1,0,4,0,0,0
2011-08-11,81,57,69,-4,0,4,0,0,0
2011-08-12,81,60,70.5,-2.5,0,6,0,0,0
2011-08-13,83,62,72.5,-0.4,0,8,0.75,0,0
2011-08-14,75,62,68.5,-4.3,0,4,T,0,0
2011-08-15,82,57,69.5,-3.2,0,5,0,0,0
2011-08-16,85,61,73,0.3,0,8,0,0,0
2011-08-17,83,62,72.5,-0.1,0,8,0,0,0
2011-08-18,84,67,75.5,3,0,11,0,0,0
2011-08-19,87,64,75.5,3.2,0,11,0,0,0
2011-08-20,80,66,73,0.8,0,8,1.11,0,0
2011-08-21,80,64,72,-0.1,0,7,T,0,0
2011-08-22,82,59,70.5,-1.5,0,6,0,0,0
2011-08-23,73,62,67.5,-4.3,0,3,0.65,0,0
2011-08-24,92,69,80.5,8.8,0,16,0,0,0
2011-08-25,83,64,73.5,2,0,9,0,0,0
2011-08-26,83,59,71,-0.3,0,6,0,0,0
2011-08-27,81,64,72.5,1.4,0,8,0,0,0
2011-08-28,77,61,69,-1.9,0,4,0,0,0
2011-08-29,79,59,69,-1.7,0,4,0,0,0
2011-08-30,76,61,68.5,-2,0,4,0.04,0,0
2011-08-31,87,65,76,5.8,0,11,T,0,0
2011-09-01,93,71,82,12,0,17,0,0,0
2011-09-02,92,76,84,14.3,0,19,0,0,0
2011-09-03,89,69,79,9.6,0,14,0.02,0,0
2011-09-04,73,58,65.5,-3.6,0,1,0,0,0
2011-09-05,65,52,58.5,-10.3,6,0,0,0,0
2011-09-06,66,51,58.5,-9.9,6,0,0,0,0
2011-09-07,70,52,61,-7.1,4,0,0,0,0
2011-09-08,75,57,66,-1.8,0,1,T,0,0
2011-09-09,72,60,66,-1.4,0,1,0.02,0,0
2011-09-10,78,56,67,0,0,2,0,0,0
2011-09-11,83,57,70,3.4,0,5,0,0,0
2011-09-12,86,64,75,8.8,0,10,0,0,0
2011-09-13,73,56,64.5,-1.3,0,0,0,0,0
2011-09-14,58,47,52.5,-12.9,12,0,0.08,0,0
2011-09-15,59,42,50.5,-14.5,14,0,0,0,0
2011-09-16,58,46,52,-12.6,13,0,0,0,0
2011-09-17,68,50,59,-5.1,6,0,0,0,0
2011-09-18,65,55,60,-3.7,5,0,0.43,0,0
2011-09-19,69,54,61.5,-1.7,3,0,0.24,0,0
2011-09-20,74,49,61.5,-1.3,3,0,0,0,0
2011-09-21,71,56,63.5,1.2,1,0,T,0,0
2011-09-22,64,51,57.5,-4.4,7,0,0,0,0
2011-09-23,62,48,55,-6.4,10,0,0,0,0
2011-09-24,62,51,56.5,-4.5,8,0,0.14,0,0
2011-09-25,64,51,57.5,-3.1,7,0,0.08,0,0
2011-09-26,60,53,56.5,-3.6,8,0,1.21,0,0
2011-09-27,63,54,58.5,-1.2,6,0,0.31,0,0
2011-09-28,63,53,58,-1.2,7,0,0.77,0,0
2011-09-29,66,49,57.5,-1.3,7,0,0.06,0,0
2011-09-30,57,45,51,-7.4,14,0,0.09,0,0
2011-10-01,56,42,49,-9,16,0,T,0,0
2011-10-02,66,41,53.5,-4.1,11,0,0,0,0
2011-10-03,69,44,56.5,-0.7,8,0,0,0,0
2011-10-04,76,43,59.5,2.7,5,0,0,0,0
2011-10-05,80,49,64.5,8.1,0,0,0,0,0
2011-10-06,81,50,65.5,9.5,0,1,0,0,0
2011-10-07,84,54,69,13.4,0,4,0,0,0
2011-10-08,82,54,68,12.8,0,3,0,0,0
2011-10-09,80,52,66,11.1,0,1,0,0,0
2011-10-10,76,54,65,10.5,0,0,0,0,0
2011-10-11,79,57,68,13.8,0,3,0,0,0
2011-10-12,78,55,66.5,12.7,0,2,0,0,0
2011-10-13,66,52,59,5.5,6,0,0.28,0,0
2011-10-14,62,48,55,1.9,10,0,0,0,0
2011-10-15,62,47,54.5,1.7,10,0,0,0,0
2011-10-16,62,48,55,2.5,10,0,0.17,0,0
2011-10-17,59,41,50,-2.1,15,0,0,0,0
2011-10-18,54,41,47.5,-4.3,17,0,0.06,0,0
2011-10-19,49,44,46.5,-5,18,0,0.85,0,0
2011-10-20,47,43,45,-6.2,20,0,0.08,0,0
2011-10-21,55,38,46.5,-4.3,18,0,0,0,0
2011-10-22,66,34,50,-0.5,15,0,0,0,0
2011-10-23,68,38,53,2.8,12,0,0.2,0,0
2011-10-24,63,45,54,4.2,11,0,0,0,0
2011-10-25,74,45,59.5,10,5,0,0.02,0,0
2011-10-26,53,47,50,0.8,15,0,0,0,0
2011-10-27,53,39,46,-2.8,19,0,0.12,0,0
2011-10-28,55,35,45,-3.5,20,0,0.03,0,0
2011-10-29,55,34,44.5,-3.6,20,0,0,0,0
2011-10-30,57,33,45,-2.7,20,0,0.17,0,0
2011-10-31,53,36,44.5,-2.9,20,0,0,0,0
2011-11-01,65,35,50,3,15,0,0,0,0
2011-11-02,65,48,56.5,9.9,8,0,0.01,0,0
2011-11-03,48,46,47,0.8,18,0,0.08,0,0
2011-11-04,53,36,44.5,-1.3,20,0,0,0,0
2011-11-05,58,34,46,0.6,19,0,0,0,0
2011-11-06,59,41,50,5.1,15,0,0,0,0
2011-11-07,58,51,54.5,10,10,0,0.04,0,0
2011-11-08,51,47,49,5,16,0,1.53,0,0
2011-11-09,62,37,49.5,5.9,15,0,0.39,T,0
2011-11-10,41,32,36.5,-6.6,28,0,0.01,T,0
2011-11-11,45,30,37.5,-5.1,27,0,0,0,0
2011-11-12,60,36,48,5.8,17,0,0,0,0
2011-11-13,70,47,58.5,16.8,6,0,0,0,0
2011-11-14,53,36,44.5,3.3,20,0,0.01,0,0
2011-11-15,64,34,49,8.3,16,0,0,0,0
2011-11-16,46,31,38.5,-1.7,26,0,0,0,0
2011-11-17,36,24,30,-9.7,35,0,0,0,0
2011-11-18,51,25,38,-1.2,27,0,0,0,0
2011-11-19,58,44,51,12.3,14,0,T,0,0
2011-11-20,55,39,47,8.9,18,0,0,0,0
2011-11-21,47,41,44,6.4,21,0,0,0,0
2011-11-22,43,40,41.5,4.4,23,0,0.24,0,0
2011-11-23,50,34,42,5.4,23,0,0,0,0
2011-11-24,47,40,43.5,7.4,21,0,0,0,0
2011-11-25,57,42,49.5,13.9,15,0,0,0,0
2011-11-26,56,45,50.5,15.4,14,0,1.01,0,0
2011-11-27,46,36,41,6.4,24,0,0.12,0,0
2011-11-28,41,34,37.5,3.4,27,0,T,T,0
2011-11-29,44,31,37.5,3.9,27,0,0,0,0
2011-11-30,44,25,34.5,1.3,30,0,0,0,0
2011-12-01,48,25,36.5,3.8,28,0,T,T,0
2011-12-02,43,31,37,4.7,28,0,0.02,T,0
2011-12-03,50,37,43.5,11.7,21,0,0.33,0,0
2011-12-04,52,36,44,12.6,21,0,0.02,0,0
2011-12-05,40,35,37.5,6.5,27,0,0.08,T,0
2011-12-06,37,27,32,1.4,33,0,T,T,0
2011-12-07,34,25,29.5,-0.7,35,0,0,0,0
2011-12-08,36,24,30,0.2,35,0,0,0,0
2011-12-09,32,18,25,-4.4,40,0,0.03,0.5,1
2011-12-10,27,12,19.5,-9.6,45,0,0,0,0
2011-12-11,45,27,36,7.3,29,0,0,0,0
2011-12-12,47,23,35,6.6,30,0,0,0,0
2011-12-13,45,38,41.5,13.4,23,0,0.09,0,0
2011-12-14,55,41,48,20.2,17,0,1.43,0,0
2011-12-15,57,33,45,17.5,20,0,0.02,0,0
2011-12-16,34,26,30,2.7,35,0,0,0,0
2011-12-17,32,28,30,3,35,0,0.06,1.2,0
2011-12-18,44,25,34.5,7.8,30,0,0,0,0
2011-12-19,50,38,44,17.5,21,0,T,0,0
2011-12-20,39,36,37.5,11.2,27,0,T,T,0
2011-12-21,43,37,40,13.9,25,0,0.01,0,0
2011-12-22,40,31,35.5,9.6,29,0,0.02,T,0
2011-12-23,34,23,28.5,2.8,36,0,0,0,0
2011-12-24,39,21,30,4.5,35,0,0,0,0
2011-12-25,45,29,37,11.6,28,0,0,0,0
2011-12-26,45,23,34,8.8,31,0,0.06,0,0
2011-12-27,41,26,33.5,8.5,31,0,0.06,0,0
2011-12-28,31,20,25.5,0.6,39,0,0,0,0
2011-12-29,48,31,39.5,14.7,25,0,0.01,0,0
2011-12-30,44,32,38,13.4,27,0,0.41,0,0
2011-12-31,40,29,34.5,10,30,0,0,0,0
2012-01-01,44,29,36.5,12.1,28,0,0.04,T,0
2012-01-02,29,18,23.5,-0.8,41,0,0.01,0.2,0
2012-01-03,27,13,20,-4.2,45,0,0,0,0
2012-01-04,41,25,33,8.9,32,0,0,0,0
2012-01-05,49,23,36,12,29,0,0,0,0
2012-01-06,55,38,46.5,22.6,18,0,0,0,0
2012-01-07,44,28,36,12.1,29,0,0,0,0
2012-01-08,42,25,33.5,9.7,31,0,0,0,0
2012-01-09,46,25,35.5,11.8,29,0,0,0,0
2012-01-10,52,25,38.5,14.8,26,0,0,0,0
2012-01-11,54,27,40.5,16.9,24,0,0,0,0
2012-01-12,37,19,28,4.4,37,0,0.35,4.7,0
2012-01-13,22,17,19.5,-4,45,0,0.01,0.2,4
2012-01-14,19,8,13.5,-10,51,0,T,0.2,4
2012-01-15,31,5,18,-5.5,47,0,T,T,4
2012-01-16,45,30,37.5,14,27,0,0.04,0,4
2012-01-17,39,17,28,4.6,37,0,0.16,0.4,0
2012-01-18,26,10,18,-5.4,47,0,0,0,0
2012-01-19,28,5,16.5,-6.9,48,0,0.01,0.1,0
2012-01-20,24,5,14.5,-8.9,50,0,0.54,5.4,0
2012-01-21,25,16,20.5,-3,44,0,T,T,5
2012-01-22,40,16,28,4.5,37,0,0.32,T,4
2012-01-23,46,30,38,14.5,27,0,0.29,T,0
2012-01-24,37,25,31,7.4,34,0,0,0,0
2012-01-25,36,22,29,5.4,36,0,0,0,0
2012-01-26,38,32,35,11.3,30,0,T,0,0
2012-01-27,43,34,38.5,14.7,26,0,0.04,0.2,0
2012-01-28,34,26,30,6.1,35,0,0.05,0.6,1
2012-01-29,31,21,26,2,39,0,T,0.2,0
2012-01-30,53,22,37.5,13.4,27,0,0,0,0
2012-01-31,57,43,50,25.8,15,0,0,0,0
2012-02-01,48,32,40,15.7,25,0,0,0,0
2012-02-02,43,31,37,12.5,28,0,0,0,0
2012-02-03,39,33,36,11.3,29,0,0,0,0
2012-02-04,42,29,35.5,10.7,29,0,0,0,0
2012-02-05,45,29,37,12,28,0,0,0,0
2012-02-06,33,30,31.5,6.3,33,0,0,0,0
2012-02-07,36,29,32.5,7.1,32,0,0.01,T,0
2012-02-08,37,25,31,5.3,34,0,0,0,0
2012-02-09,36,21,28.5,2.6,36,0,0,0,0
2012-02-10,36,14,25,-1.2,40,0,0.19,1.5,0
2012-02-11,20,10,15,-11.4,50,0,0,0,1
2012-02-12,35,16,25.5,-1.2,39,0,0,0,1
2012-02-13,36,15,25.5,-1.5,39,0,0.03,0.3,0
2012-02-14,36,29,32.5,5.2,32,0,T,T,T
2012-02-15,43,30,36.5,8.9,28,0,0.16,0,0
2012-02-16,47,34,40.5,12.6,24,0,0.02,0,0
2012-02-17,49,28,38.5,10.3,26,0,0,0,0
2012-02-18,39,27,33,4.5,32,0,0,0,0
2012-02-19,38,24,31,2.2,34,0,0,0,0
2012-02-20,45,22,33.5,4.3,31,0,0,0,0
2012-02-21,41,33,37,7.5,28,0,0.06,0.2,T
2012-02-22,44,29,36.5,6.6,28,0,0.01,0.1,T
2012-02-23,40,29,34.5,4.3,30,0,0.33,T,0
2012-02-24,35,26,30.5,-0.1,34,0,0.54,3.5,3
2012-02-25,27,16,21.5,-9.5,43,0,0,0,2
2012-02-26,53,17,35,3.7,30,0,0,0,1
2012-02-27,40,25,32.5,0.8,32,0,0,0,0
2012-02-28,44,23,33.5,1.4,31,0,0.11,0,0
2012-02-29,59,35,47,14.7,18,0,0.18,T,0
2012-03-01,40,35,37.5,5.1,27,0,T,0,0
2012-03-02,40,34,37,4.2,28,0,0.19,T,0
2012-03-03,35,30,32.5,-0.7,32,0,T,T,0
2012-03-04,32,26,29,-4.6,36,0,T,0.3,0
2012-03-05,37,21,29,-4.9,36,0,0,0,0
2012-03-06,68,31,49.5,15.2,15,0,0,0,0
2012-03-07,68,54,61,26.3,4,0,0,0,0
2012-03-08,63,37,50,14.9,15,0,0.28,0,0
2012-03-09,40,28,34,-1.4,31,0,0,0,0
2012-03-10,60,27,43.5,7.7,21,0,0,0,0
2012-03-11,69,41,55,18.8,10,0,T,0,0
2012-03-12,65,52,58.5,22,6,0,0.19,0,0
2012-03-13,70,48,59,22.1,6,0,0,0,0
2012-03-14,81,46,63.5,26.3,1,0,0,0,0
2012-03-15,81,48,64.5,26.9,0,0,0,0,0
2012-03-16,82,46,64,26.1,1,0,0,0,0
2012-03-17,82,58,70,31.7,0,5,0,0,0
2012-03-18,81,57,69,30.3,0,4,0,0,0
2012-03-19,78,61,69.5,30.5,0,5,0.03,0,0
2012-03-20,85,63,74,34.6,0,9,0,0,0
2012-03-21,87,61,74,34.3,0,9,0,0,0
2012-03-22,83,60,71.5,31.4,0,7,0.16,0,0
2012-03-23,63,55,59,18.6,6,0,1.25,0,0
2012-03-24,62,50,56,15.2,9,0,T,0,0
2012-03-25,71,43,57,15.9,8,0,0,0,0
2012-03-26,47,37,42,0.5,23,0,T,0,0
2012-03-27,74,40,57,15.2,8,0,0,0,0
2012-03-28,68,45,56.5,14.3,8,0,0,0,0
2012-03-29,48,40,44,1.5,21,0,0,0,0
2012-03-30,53,40,46.5,3.6,18,0,0.58,T,0
2012-03-31,50,39,44.5,1.3,20,0,0,0,0
2012-04-01,57,42,49.5,5.9,15,0,0.06,0,0
2012-04-02,62,47,54.5,10.6,10,0,0,0,0
2012-04-03,70,48,59,14.7,6,0,0,0,0
2012-04-04,58,46,52,7.3,13,0,0,0,0
2012-04-05,49,38,43.5,-1.5,21,0,0,0,0
2012-04-06,53,33,43,-2.4,22,0,0,0,0
2012-04-07,67,34,50.5,4.7,14,0,T,0,0
2012-04-08,66,45,55.5,9.4,9,0,T,0,0
2012-04-09,63,41,52,5.5,13,0,T,0,0
2012-04-10,46,34,40,-6.9,25,0,0,0,0
2012-04-11,54,32,43,-4.2,22,0,0,0,0
2012-04-12,63,32,47.5,-0.1,17,0,0,0,0
2012-04-13,66,40,53,5,12,0,0,0,0
2012-04-14,67,54,60.5,12.1,4,0,0.16,0,0
2012-04-15,77,61,69,20.3,0,4,0.67,0,0
2012-04-16,67,43,55,5.9,10,0,0.01,0,0
2012-04-17,57,39,48,-1.5,17,0,0,0,0
2012-04-18,73,39,56,6.1,9,0,0.01,0,0
2012-04-19,61,45,53,2.8,12,0,0,0,0
2012-04-20,47,42,44.5,-6.1,20,0,0.02,0,0
2012-04-21,53,36,44.5,-6.5,20,0,0,0,0
2012-04-22,53,41,47,-4.3,18,0,0,0,0
2012-04-23,60,39,49.5,-2.2,15,0,0,0,0
2012-04-24,66,38,52,0,13,0,0,0,0
2012-04-25,61,46,53.5,1.1,11,0,0.1,0,0
2012-04-26,55,39,47,-5.8,18,0,0,0,0
2012-04-27,54,35,44.5,-8.6,20,0,0.01,0,0
2012-04-28,50,45,47.5,-6,17,0,0.25,0,0
2012-04-29,57,43,50,-3.8,15,0,0.36,0,0
2012-04-30,62,50,56,1.9,9,0,T,0,0
2012-05-01,65,49,57,2.5,8,0,0.09,0,0
2012-05-02,80,58,69,14.2,0,4,0,0,0
2012-05-03,86,66,76,20.9,0,11,1.34,T,0
2012-05-04,73,55,64,8.5,1,0,0.28,0,0
2012-05-05,60,52,56,0.2,9,0,T,0,0
2012-05-06,70,51,60.5,4.4,4,0,0.8,0,0
2012-05-07,64,52,58,1.6,7,0,0.47,0,0
2012-05-08,70,52,61,4.3,4,0,0,0,0
2012-05-09,60,47,53.5,-3.5,11,0,0.06,0,0
2012-05-10,67,46,56.5,-0.8,8,0,0,0,0
2012-05-11,78,43,60.5,2.8,4,0,0,0,0
2012-05-12,69,53,61,3,4,0,0.03,0,0
2012-05-13,72,50,61,2.7,4,0,0,0,0
2012-05-14,82,43,62.5,3.9,2,0,0,0,0
2012-05-15,86,57,71.5,12.6,0,7,0.05,0,0
2012-05-16,65,50,57.5,-1.7,7,0,0,0,0
2012-05-17,74,45,59.5,0.1,5,0,0,0,0
2012-05-18,85,53,69,9.3,0,4,0,0,0
2012-05-19,92,59,75.5,15.5,0,11,0,0,0
2012-05-20,93,65,79,18.7,0,14,0.14,0,0
2012-05-21,67,54,60.5,-0.1,4,0,0,0,0
2012-05-22,71,50,60.5,-0.5,4,0,0,0,0
2012-05-23,82,47,64.5,3.2,0,0,0,0,0
2012-05-24,90,64,77,15.4,0,12,0,0,0
2012-05-25,83,65,74,12.1,0,9,0,0,0
2012-05-26,86,60,73,10.8,0,8,T,0,0
2012-05-27,97,70,83.5,21,0,19,0,0,0
2012-05-28,95,77,86,23.2,0,21,T,0,0
2012-05-29,85,61,73,9.8,0,8,0,0,0
2012-05-30,70,53,61.5,-2,3,0,0,0,0
2012-05-31,54,47,50.5,-13.3,14,0,1.12,0,0
2012-06-01,65,49,57,-7.1,8,0,0.01,0,0
2012-06-02,76,49,62.5,-2,2,0,0,0,0
2012-06-03,81,57,69,4.2,0,4,T,0,0
2012-06-04,75,59,67,1.8,0,2,T,0,0
2012-06-05,70,57,63.5,-2,1,0,0,0,0
2012-06-06,76,52,64,-1.8,1,0,0,0,0
2012-06-07,82,54,68,1.8,0,3,0,0,0
2012-06-08,88,54,71,4.5,0,6,0,0,0
2012-06-09,90,65,77.5,10.6,0,13,0,0,0
2012-06-10,93,67,80,12.8,0,15,0,0,0
