route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
14,Jeffery Express,08/01/2008,13968.5,7053.8,4017.5,348695
15,Jeffery Local,08/01/2008,6938.4,6636.2,5102.1,204398
17,Westchester,08/01/2008,487.1,0,0,10230
18,16th/18th,08/01/2008,1531.8,1054.5,949.4,42188
20,Madison,08/01/2008,20790.3,16144.3,10958.2,572110
X20,Washington/Madison Express,08/01/2008,2498.4,0,0,52466
21,Cermak,08/01/2008,9600.6,8879.3,5929.4,275656
22,Clark,08/01/2008,23108.5,20418.8,16544.3,670095
24,Wentworth,08/01/2008,3155.6,0,0,66268
26,South Shore Express,08/01/2008,2659.1,0,0,55842
28,Stony Island,08/01/2008,4863.2,5706.1,3819.3,149755
X28,Stony Island Express,08/01/2008,3969.2,0,0,83353
29,State,08/01/2008,15547.5,15523.5,11028.2,459255
30,South Chicago,08/01/2008,3007.4,2196.7,881.9,78547
33,Mag Mile Express,08/01/2008,671.3,0,0,14098
34,South Michigan,08/01/2008,5286.5,4895.9,3628.8,153639
35,35th,08/01/2008,6226.1,4096.9,2520,163832
36,Broadway,08/01/2008,16563.8,19802,14906.6,521383
38,Ogden/Taylor,08/01/2008,1731.7,0,0,36365
39,Pershing,08/01/2008,1887,0,0,39627
43,43rd,08/01/2008,1724.8,1001.4,671.8,44586
44,Wallace-Racine,08/01/2008,5747.2,3269.9,1935.9,146721
47,47th,08/01/2008,11424,9340.4,6881,321011
48,South Damen,08/01/2008,870.7,0,0,18284
49,Western,08/01/2008,19652.3,23473.2,17362.7,616877
49A,South Western,08/01/2008,639.1,0,0,13422
49B,North Western,08/01/2008,5165.3,3607.9,2982,141421
X49,Western Express,08/01/2008,12450.2,0,0,261455
50,Damen,08/01/2008,8657.8,5849.7,4001.4,231069
51,51st,08/01/2008,2314.6,1829.2,1232.5,63915
52,Kedzie/California,08/01/2008,13147.2,10634.7,7507,366800
52A,South Kedzie,08/01/2008,4937.1,1967.7,1480.9,120922
53,Pulaski,08/01/2008,20984.2,16403.8,11435.7,579866
53A,South Pulaski,08/01/2008,7355.4,3759.2,2307.7,184799
53AL,South Pulaski Limited,08/01/2008,709,0,0,14890
54,Cicero,08/01/2008,9528.7,11903.2,8313.3,301185
X54,Cicero Express,08/01/2008,6794.9,0,0,142692
54A,North Cicero/Skokie Blvd.,08/01/2008,1156,0,0,24276
54B,South Cicero,08/01/2008,3906.9,4748.6,3063.5,121104
55,Garfield,08/01/2008,11415.7,11660.6,8961.5,342841
X55,Garfield Express,08/01/2008,2965.8,0,0,62281
55A,55th/Austin,08/01/2008,229.3,0,0,4814
55N,55th/Narragansett,08/01/2008,529,162.3,0,11920
56,Milwaukee,08/01/2008,14042,10489.7,7235,383505
56A,North Milwaukee,08/01/2008,770,0,0,16170
57,Laramie,08/01/2008,2670.4,1619.5,890.4,68629
59,59th/61st,08/01/2008,3650,2082,0,87060
60,Blue Island/26th,08/01/2008,13877.8,9792,7557.1,378179
62,Archer,08/01/2008,14443.3,9592.9,6847.9,385512
62H,Archer/Harlem,08/01/2008,1385.2,725.5,0,32718
63,63rd,08/01/2008,21856.8,18360.5,14019.7,620895
63W,West 63rd,08/01/2008,1957.5,937.4,790.5,49747
64,Foster-Canfield,08/01/2008,195.1,0,0,4097
65,Grand,08/01/2008,7837.3,6004.7,4651.6,217866
66,Chicago,08/01/2008,24428.1,19303.4,13254.1,675777
67,67th-69th-71st,08/01/2008,13687.8,11285.4,8325.8,385500
68,Northwest Highway,08/01/2008,1463.3,759.7,482.1,36937
69,Cumberland/East River,08/01/2008,441.2,0,0,9265
70,Division,08/01/2008,10616.4,8120.6,6072.3,293909
71,71st/South Shore,08/01/2008,11217.3,10146.8,7858.9,325592
72,North,08/01/2008,17231.4,19027,13650.4,525246
73,Armitage,08/01/2008,5489.8,3447,2175.9,143401
74,Fullerton,08/01/2008,12054.6,10344.1,7386.7,341800
75,74th-75th,08/01/2008,7772.6,6660.6,4683.7,219946
76,Diversey,08/01/2008,11437.7,8421.9,6080,312700
77,Belmont,08/01/2008,22779.7,17399.2,12830.4,629522
78,Montrose,08/01/2008,8702.4,6461.8,4794.1,239029
79,79th,08/01/2008,33163,28689.4,20384,941790
80,Irving Park,08/01/2008,11762.9,11071.1,7906.4,341909
X80,Irving Park Express,08/01/2008,4416.8,1603.8,1648.3,109014
81,Lawrence,08/01/2008,15472.9,13448.1,10077.3,442557
81W,West Lawrence,08/01/2008,2014.9,1658.6,914.3,55177
82,Kimball-Homan,08/01/2008,18038.2,13667.9,9384.9,494067
84,Peterson,08/01/2008,4626.9,2896.4,2185.8,122576
85,Central,08/01/2008,12421.3,9171,6810,340752
85A,North Central,08/01/2008,1103.3,594.1,0,26140
86,Narragansett/Ridgeland,08/01/2008,1952.5,0,0,41003
87,87th,08/01/2008,15912.4,11611.8,7103.1,427734
88,Higgins,08/01/2008,1511.1,1009.5,623.8,39899
90,Harlem,08/01/2008,6267.3,5013.7,3146.4,172414
90N,North Harlem,08/01/2008,407.3,178.7,0,9447
91,Austin,08/01/2008,8748,5468.9,3620.4,229154
92,Foster,08/01/2008,7923,4544.4,3594,207075
93,California/Dodge,08/01/2008,3142.6,2005.3,0,76022
94,South California,08/01/2008,10789.8,6461.3,4665.2,282219
95E,93rd-95th,08/01/2008,5342.4,4178.7,3214.2,149155
95W,West 95th,08/01/2008,4332.2,4583.7,2975.1,128771
96,Lunt,08/01/2008,1029.4,0,0,21618
97,Skokie,08/01/2008,3738.6,2463.7,1861.3,100135
X98,Avon Express,08/01/2008,307.4,41.4,0,6663
100,Jeffery Manor Express,08/01/2008,676.1,0,0,14198
103,West 103rd,08/01/2008,3233.2,2198.8,1306.3,85422
106,East 103rd,08/01/2008,1406.9,631.7,450.8,34957
108,Halsted/95th,08/01/2008,2213.9,0,0,46491
111,Pullman/111th/115th,08/01/2008,5880.6,4438.5,3272.9,162049
112,Vincennes/111th,08/01/2008,3044.3,1629.2,1271.8,78434
119,Michigan/119th,08/01/2008,6005.4,5233.9,3563.9,170103
120,Ogilvie/Wacker Express,08/01/2008,1310.1,0,0,27513
121,Union/Wacker Express,08/01/2008,1623.5,0,0,34094
122,Illinois Center/Ogilvie Express,08/01/2008,891.1,0,0,18714
123,Illinois Center/Union Express,08/01/2008,630.5,0,0,13241
124,Navy Pier,08/01/2008,1898.8,2600.2,1843,62090
125,Water Tower Express,08/01/2008,2210.6,0,0,46423
126,Jackson,08/01/2008,8531.9,5063.3,3843.1,223701
128,Soldier Field Express,08/01/2008,2036.3,0,0,4073
129,West Loop/South Loop,08/01/2008,955.5,0,0,20066
130,Museum Campus,08/01/2008,680.9,642.1,542.7,6605
132,Goose Island Express,08/01/2008,333.6,0,0,7006
134,Stockton/LaSalle Express,08/01/2008,3038.8,0,0,63815
135,Clarendon/LaSalle Express,08/01/2008,4041.4,0,0,84869
136,Sheridan/LaSalle Express,08/01/2008,2554,0,0,53634
143,Stockton/Michigan Express,08/01/2008,1222.5,0,0,25673
144,Marine/Michigan Express,08/01/2008,1307.8,0,0,27464
145,Wilson/Michigan Express,08/01/2008,7650.3,5759.3,3820.9,208557
146,Inner Drive/Michigan Express,08/01/2008,11204.8,10470.3,8728.5,331294
147,Outer Drive Express,08/01/2008,18687.2,15526,9672.6,518424
148,Clarendon/Michigan Express,08/01/2008,2266,0,0,47586
151,Sheridan,08/01/2008,24098,23791.8,20077.5,725404
152,Addison,08/01/2008,10623,7429.5,5702.2,288742
154,Wrigley Field Express,08/01/2008,2005.3,1614.4,2730.9,25403
155,Devon,08/01/2008,7092.9,7201.4,5257.9,211249
156,LaSalle,08/01/2008,10132.8,0,0,212788
157,Streeterville/Taylor,08/01/2008,1888.3,0,0,39654
165,West 65th,08/01/2008,83.7,0,0,1758
168,UIC-Pilsen Express,08/01/2008,69.6,0,0,1461
169,69th-UPS Express,08/01/2008,414.9,37.8,0,8902
170,U. of Chicago/Midway,08/01/2008,337.1,0,0,7078
171,U. of Chicago/Hyde Park,08/01/2008,234.2,0,132.1,5050
172,U. of Chicago/Kenwood,08/01/2008,424,0,52.1,8956
174,U. of Chicago/Garfield Stations,08/01/2008,256,0,0,5377
192,U. of Chicago Hospitals Express,08/01/2008,586.7,0,0,12321
200,Main Shuttle,08/01/2008,108.3,0,0,2273
201,Central/Ridge,08/01/2008,1360.2,1054.9,45.2,34064
205,Chicago/Golf,08/01/2008,954.9,0,0,20053
206,Evanston Circulator,08/01/2008,389.3,0,0,8176
1001,Shuttle/Special Event Route,08/01/2008,1364.1,14840.5,15642.1,117201
1,Indiana/Hyde Park,09/01/2008,3470.9,0,0,72889
2,Hyde Park Express,09/01/2008,2480.8,0,0,52096
3,King Drive,09/01/2008,23335.3,17615.9,11755.5,619282
X3,King Drive Express,09/01/2008,3408.1,0,0,71570
4,Cottage Grove,09/01/2008,24400.7,17768.8,13718.4,652081
X4,Cottage Grove Express,09/01/2008,3168.8,0,0,66546
5,South Shore Night Bus,09/01/2008,459.2,590.4,521,14610
6,Jackson Park Express,09/01/2008,13283.1,11047.9,7678.9,361531
7,Harrison,09/01/2008,8845,0,0,185744
8,Halsted,09/01/2008,26363,16648.1,12588.9,683160
8A,South Halsted,09/01/2008,4700.2,3262.2,2598,124743
9,Ashland,09/01/2008,23787.4,25771.9,18101.7,693132
X9,Ashland Express,09/01/2008,12895.7,0,0,270810
10,Museum of S & I,09/01/2008,0,761.5,528.6,5689
11,Lincoln/Sedgwick,09/01/2008,6137,2496.8,1772.5,147727
12,Roosevelt,09/01/2008,16201.7,11612.6,9047.4,431923
14,Jeffery Express,09/01/2008,15251.9,6698.7,3722.7,365698
15,Jeffery Local,09/01/2008,9122.5,6189.3,4729,239975
17,Westchester,09/01/2008,541.6,0,0,11373
18,16th/18th,09/01/2008,1866.8,989.5,877.9,47550
19,United Center Express,09/01/2008,0,0,96.8,97
20,Madison,09/01/2008,22886.8,14496.5,9958.4,588401
X20,Washington/Madison Express,09/01/2008,2865.8,0,0,60182
21,Cermak,09/01/2008,9994.9,8701.1,5769.8,273546
22,Clark,09/01/2008,24473.6,19557.4,14282.1,663585
24,Wentworth,09/01/2008,4098.6,0,0,86071
26,South Shore Express,09/01/2008,2957.6,0,0,62110
28,Stony Island,09/01/2008,6429.3,5502.6,3401.9,174036
X28,Stony Island Express,09/01/2008,4815.5,0,0,101126
29,State,09/01/2008,16902.1,14204.4,9520.3,459364
30,South Chicago,09/01/2008,4152.9,2180.7,805.7,99962
33,Mag Mile Express,09/01/2008,686.2,0,0,14410
34,South Michigan,09/01/2008,6727.2,4873.9,3325.9,177396
35,35th,09/01/2008,6816.2,4042.7,2272.2,170672
36,Broadway,09/01/2008,17025.2,17878.6,12756.6,492826
38,Ogden/Taylor,09/01/2008,2988.2,0,0,62752
39,Pershing,09/01/2008,2250.5,0,0,47261
43,43rd,09/01/2008,1977.2,836.1,562.5,47678
44,Wallace-Racine,09/01/2008,7345.1,2803.8,1947.7,175200
47,47th,09/01/2008,12458.9,8906.7,6119.9,327864
48,South Damen,09/01/2008,1316.7,0,0,27652
49,Western,09/01/2008,22009.2,23648.1,16013.4,636853
49A,South Western,09/01/2008,719.7,0,0,15115
49B,North Western,09/01/2008,5784.2,3645.3,2674.8,149423
X49,Western Express,09/01/2008,14735.8,0,0,309452
50,Damen,09/01/2008,9995,5643.9,3724.1,251092
51,51st,09/01/2008,2894.1,1603.6,1126.6,72823
52,Kedzie/California,09/01/2008,15223,9772.5,6707.2,392310
52A,South Kedzie,09/01/2008,5324.2,2248,1456,128081
53,Pulaski,09/01/2008,23511.2,16282.9,10805.4,612894
53A,South Pulaski,09/01/2008,9565.1,3689.1,2172.2,226485
53AL,South Pulaski Limited,09/01/2008,830.6,0,0,17443
54,Cicero,09/01/2008,10225.4,10666.4,7389.3,294345
X54,Cicero Express,09/01/2008,7074,0,0,148553
54A,North Cicero/Skokie Blvd.,09/01/2008,1178.5,0,0,24749
54B,South Cicero,09/01/2008,3889.2,4352.2,2735.7,112761
55,Garfield,09/01/2008,12686.7,10166.9,7738,345779
X55,Garfield Express,09/01/2008,3558,0,0,74718
55A,55th/Austin,09/01/2008,262.5,0,0,5512
55N,55th/Narragansett,09/01/2008,732.5,179.5,0,16101
56,Milwaukee,09/01/2008,15071,10217.6,7016.2,392441
56A,North Milwaukee,09/01/2008,852.1,0,0,17895
57,Laramie,09/01/2008,3575,1457.4,713.3,84471
59,59th/61st,09/01/2008,4354.5,2034.5,0,99582
60,Blue Island/26th,09/01/2008,15484.2,9647.4,6936,398438
62,Archer,09/01/2008,16369.1,9956,6383.3,415492
62H,Archer/Harlem,09/01/2008,1731.2,597.4,0,38744
63,63rd,09/01/2008,24844.9,16405.2,12677.8,650753
63W,West 63rd,09/01/2008,2134.5,801.7,546.4,50763
64,Foster-Canfield,09/01/2008,231.3,0,0,4857
65,Grand,09/01/2008,7997.5,4598.9,3169.5,202191
66,Chicago,09/01/2008,25424.8,17700.5,11558.1,662514
67,67th-69th-71st,09/01/2008,15725.1,10520.5,7746.6,411043
68,Northwest Highway,09/01/2008,1907.8,832.1,364.7,45215
69,Cumberland/East River,09/01/2008,505.1,0,0,10607
70,Division,09/01/2008,11857.4,7568.4,5267.5,305615
71,71st/South Shore,09/01/2008,12294.4,9824,6880.2,331880
72,North,09/01/2008,18229,14529.5,9793.4,489894
73,Armitage,09/01/2008,6555.8,3287.7,1843.1,160039
74,Fullerton,09/01/2008,13568,9974.1,6668.2,358166
75,74th-75th,09/01/2008,9061.2,6266.2,4612.2,238410
76,Diversey,09/01/2008,12167.7,7804.4,5301.5,313247
77,Belmont,09/01/2008,24488.7,17211.3,11763.6,641925
78,Montrose,09/01/2008,10641.4,6201.2,4173,269139
79,79th,09/01/2008,37787.2,28217,18994.7,1001372
80,Irving Park,09/01/2008,12869.8,10104.9,7079,346081
X80,Irving Park Express,09/01/2008,4774.8,1601.7,1380.2,113579
81,Lawrence,09/01/2008,16087.7,12735.6,9691.1,437241
81W,West Lawrence,09/01/2008,2157,1126.3,601.7,52810
82,Kimball-Homan,09/01/2008,21149.3,12354.3,8495.1,536027
84,Peterson,09/01/2008,5213.7,2631.1,1641.2,128219
85,Central,09/01/2008,14889.7,9030.3,6266.6,380137
85A,North Central,09/01/2008,1144.7,493,0,26011
86,Narragansett/Ridgeland,09/01/2008,3231.3,0,0,67857
87,87th,09/01/2008,19311.8,11252.2,6746.1,484288
88,Higgins,09/01/2008,1868.7,895.1,653.5,46091
90,Harlem,09/01/2008,6197.4,4489.8,2884.7,162527
90N,North Harlem,09/01/2008,422.1,188.5,0,9618
91,Austin,09/01/2008,10215.6,5923.8,3286.5,254655
92,Foster,09/01/2008,9283.3,4131,3144.4,227195
93,California/Dodge,09/01/2008,3773.5,1936.3,0,86988
94,South California,09/01/2008,12622.6,5911.2,4305.2,310245
95E,93rd-95th,09/01/2008,6340,3926.8,3041.2,164053
95W,West 95th,09/01/2008,5204.5,4821.2,2947.6,143316
96,Lunt,09/01/2008,1025.1,0,0,21527
97,Skokie,09/01/2008,4028.9,2599.9,1815.5,104083
X98,Avon Express,09/01/2008,248.8,33.4,0,5325
100,Jeffery Manor Express,09/01/2008,1100.8,0,0,23117
103,West 103rd,09/01/2008,4519.6,2197.2,1292.3,110162
106,East 103rd,09/01/2008,2910.4,730.7,475.6,66419
108,Halsted/95th,09/01/2008,3265.2,0,0,68569
111,Pullman/111th/115th,09/01/2008,7678,4450.8,3027.4,194179
112,Vincennes/111th,09/01/2008,4139.6,1751.5,1221.1,100044
119,Michigan/119th,09/01/2008,6526.5,4765.2,3395.8,173096
120,Ogilvie/Wacker Express,09/01/2008,1472.6,0,0,30924
121,Union/Wacker Express,09/01/2008,1617.6,0,0,33970
122,Illinois Center/Ogilvie Express,09/01/2008,900.9,0,0,18918
123,Illinois Center/Union Express,09/01/2008,723.5,0,0,15193
124,Navy Pier,09/01/2008,1495.9,1533.4,890.8,42001
125,Water Tower Express,09/01/2008,2356.9,0,0,49495
126,Jackson,09/01/2008,10953.1,4860.8,3392.1,266420
128,Soldier Field Express,09/01/2008,0,0,1278.3,2557
129,West Loop/South Loop,09/01/2008,1024.8,0,0,21522
130,Museum Campus,09/01/2008,0,0,335.9,336
132,Goose Island Express,09/01/2008,330.6,0,0,6942
134,Stockton/LaSalle Express,09/01/2008,3125.6,0,0,65638
135,Clarendon/LaSalle Express,09/01/2008,4402.8,0,0,92460
136,Sheridan/LaSalle Express,09/01/2008,2569.5,0,0,53959
143,Stockton/Michigan Express,09/01/2008,1225,0,0,25724
144,Marine/Michigan Express,09/01/2008,1457.6,0,0,30610
145,Wilson/Michigan Express,09/01/2008,7736.1,5618.7,3055.4,200210
146,Inner Drive/Michigan Express,09/01/2008,10569.4,8944.8,7661.7,296046
147,Outer Drive Express,09/01/2008,19195.1,15517.3,8101.6,505674
148,Clarendon/Michigan Express,09/01/2008,2315,0,0,48615
151,Sheridan,09/01/2008,23026.8,20444.8,15111.5,640900
152,Addison,09/01/2008,12572.3,6080.8,4724.8,311966
154,Wrigley Field Express,09/01/2008,2643.3,812,1,11386
155,Devon,09/01/2008,8433.9,7129.8,5163.2,231447
156,LaSalle,09/01/2008,10770,0,0,226170
157,Streeterville/Taylor,09/01/2008,1921.8,0,0,40358
165,West 65th,09/01/2008,84.7,0,0,1778
168,UIC-Pilsen Express,09/01/2008,55.2,0,0,1159
169,69th-UPS Express,09/01/2008,381.7,20.7,0,8078
170,U. of Chicago/Midway,09/01/2008,418.1,0,0,8780
171,U. of Chicago/Hyde Park,09/01/2008,1771.7,786.8,551.4,43109
172,U. of Chicago/Kenwood,09/01/2008,1304.9,315.5,275.2,30040
173,U. of Chicago/Lakeview Express,09/01/2008,146.7,0,0,3081
174,U. of Chicago/Garfield Stations,09/01/2008,385.2,156.2,67.1,8983
192,U. of Chicago Hospitals Express,09/01/2008,579.3,0,0,12166
200,Main Shuttle,09/01/2008,87,0,0,1827
201,Central/Ridge,09/01/2008,1577.1,846.9,60.4,36808
205,Chicago/Golf,09/01/2008,1010.3,0,0,21217
206,Evanston Circulator,09/01/2008,952.4,0,0,20001
1001,Shuttle/Special Event Route,09/01/2008,1245.8,29995.8,17761.6,224986
1,Indiana/Hyde Park,10/01/2008,3474.1,0,0,79903
2,Hyde Park Express,10/01/2008,2463.9,0,0,56671
3,King Drive,10/01/2008,23324.7,19347.2,11222.8,658748
X3,King Drive Express,10/01/2008,3066.2,0,0,70523
4,Cottage Grove,10/01/2008,24219.2,18591.8,13621,685894
X4,Cottage Grove Express,10/01/2008,3062,0,0,70426
5,South Shore Night Bus,10/01/2008,476.1,627.1,663.8,16114
6,Jackson Park Express,10/01/2008,13357.4,12561.6,7934,389202
7,Harrison,10/01/2008,8583.8,0,0,197427
8,Halsted,10/01/2008,26307.7,17543.2,12511.9,725298
8A,South Halsted,10/01/2008,4258.9,3506.1,2601.1,122384
9,Ashland,10/01/2008,23596,26979.5,18975.2,726528
X9,Ashland Express,10/01/2008,12554.7,0,0,288759
10,Museum of S & I,10/01/2008,0,677.6,463.9,4566
11,Lincoln/Sedgwick,10/01/2008,6293.5,2610.4,1877,162701
12,Roosevelt,10/01/2008,16090.9,11063.7,9192.3,451114
14,Jeffery Express,10/01/2008,15301.5,6931.5,3842.3,395029
15,Jeffery Local,10/01/2008,9197.5,6461.4,4937.5,257137
17,Westchester,10/01/2008,568.7,0,0,13079
18,16th/18th,10/01/2008,1841.7,1066.4,772.2,49713
19,United Center Express,10/01/2008,188.4,0,0,377
20,Madison,10/01/2008,23263.4,16183.4,10452.7,641604
X20,Washington/Madison Express,10/01/2008,2906.6,0,0,66853
21,Cermak,10/01/2008,10036.6,9408.4,5884.3,292013
22,Clark,10/01/2008,24576.2,19669.4,13997.5,699921
24,Wentworth,10/01/2008,3957.3,0,0,91018
26,South Shore Express,10/01/2008,2838.4,0,0,65282
28,Stony Island,10/01/2008,6407.4,5909.3,3823.5,186301
X28,Stony Island Express,10/01/2008,4648.2,0,0,106908
29,State,10/01/2008,16784.4,14031,9430.7,479887
30,South Chicago,10/01/2008,4031.2,2345.2,847.8,105491
33,Mag Mile Express,10/01/2008,678.3,0,0,15600
34,South Michigan,10/01/2008,6611.8,5269.8,3652.9,187762
35,35th,10/01/2008,6485.4,4137.8,2275.5,174817
36,Broadway,10/01/2008,17365.4,18193.3,13401.3,525783
38,Ogden/Taylor,10/01/2008,3021.6,0,0,69498
39,Pershing,10/01/2008,2272.6,0,0,52271
43,43rd,10/01/2008,1930,906.5,584,50351
44,Wallace-Racine,10/01/2008,7241.6,3074.5,1922.2,186543
47,47th,10/01/2008,12447.1,9494.9,6322.9,349555
48,South Damen,10/01/2008,1301.3,0,0,29931
49,Western,10/01/2008,21673,24564.4,16248.4,661730
49A,South Western,10/01/2008,688.6,0,0,15838
49B,North Western,10/01/2008,5870.6,3710.3,3016.2,161929
X49,Western Express,10/01/2008,14507.2,0,0,333666
50,Damen,10/01/2008,9825.5,5814.2,3707.4,264074
51,51st,10/01/2008,2686.1,1640,1109.2,72777
52,Kedzie/California,10/01/2008,15063.2,10361.4,7285.3,417039
52A,South Kedzie,10/01/2008,5527.3,2512,1508.1,143207
53,Pulaski,10/01/2008,23704.5,17023.8,11377.3,658809
53A,South Pulaski,10/01/2008,9174.8,4095.3,2149.4,236000
53AL,South Pulaski Limited,10/01/2008,841.8,0,0,19360
54,Cicero,10/01/2008,10107.2,11481.3,7871.1,309874
X54,Cicero Express,10/01/2008,7255.2,0,0,166870
54A,North Cicero/Skokie Blvd.,10/01/2008,1155,0,0,26566
54B,South Cicero,10/01/2008,3800.4,4899.5,2938.5,118760
55,Garfield,10/01/2008,12646.7,11397.7,8131.1,368989
X55,Garfield Express,10/01/2008,3355.9,0,0,77186
55A,55th/Austin,10/01/2008,246.4,0,0,5667
55N,55th/Narragansett,10/01/2008,710.8,153.5,0,16961
56,Milwaukee,10/01/2008,14975.6,11334.3,7323.5,419070
56A,North Milwaukee,10/01/2008,915.5,0,0,21056
57,Laramie,10/01/2008,3490.7,1722.8,854.6,90596
59,59th/61st,10/01/2008,4287.3,2184.4,0,107345
60,Blue Island/26th,10/01/2008,15326.8,9834.7,7021.4,419940
62,Archer,10/01/2008,16170,9621.8,6332.3,435726
62H,Archer/Harlem,10/01/2008,1777.3,666.6,0,43544
63,63rd,10/01/2008,24667,17767.8,13264.6,691471
63W,West 63rd,10/01/2008,2076.9,843.4,617.5,53612
64,Foster-Canfield,10/01/2008,214.4,0,0,4931
65,Grand,10/01/2008,8049.2,5039.5,3156.7,217917
66,Chicago,10/01/2008,25493.2,17961.3,11625.8,704693
67,67th-69th-71st,10/01/2008,15731.3,11353.9,8024.5,439333
68,Northwest Highway,10/01/2008,1884.6,816.7,319.6,47892
69,Cumberland/East River,10/01/2008,463,0,0,10650
70,Division,10/01/2008,12097.2,8320.3,6400.1,337118
71,71st/South Shore,10/01/2008,11969.5,9954.4,7247,344103
72,North,10/01/2008,18182.6,14801.8,9599.2,515803
73,Armitage,10/01/2008,6699.2,3535,1873.6,175717
74,Fullerton,10/01/2008,13695.6,11052.3,7159.1,387844
75,74th-75th,10/01/2008,8992.3,6694.1,4759.8,252638
76,Diversey,10/01/2008,12444.2,8370.5,5762.7,342748
77,Belmont,10/01/2008,24488.9,17577.7,12368,683028
78,Montrose,10/01/2008,10270.1,6330.7,4229.3,278453
79,79th,10/01/2008,37280.2,30339.8,20018.5,1058879
80,Irving Park,10/01/2008,12599.1,10468.4,7256.6,360680
X80,Irving Park Express,10/01/2008,4908.6,1606,1381,124846
81,Lawrence,10/01/2008,15922.5,12702,9457.9,454858
81W,West Lawrence,10/01/2008,2083.1,1284.1,818.6,56323
82,Kimball-Homan,10/01/2008,21126.3,13562.6,9147.9,576746
84,Peterson,10/01/2008,5110.1,3155.1,1809.2,137391
85,Central,10/01/2008,14650.8,9803.6,6326.2,401488
85A,North Central,10/01/2008,1102.1,506.4,0,27374
86,Narragansett/Ridgeland,10/01/2008,2918.6,0,0,67127
87,87th,10/01/2008,19176.9,11924.4,7131,517291
88,Higgins,10/01/2008,1783.9,870.7,523.4,46605
90,Harlem,10/01/2008,6238.2,4942.6,3054.1,175466
90N,North Harlem,10/01/2008,441.6,178.8,0,10871
91,Austin,10/01/2008,9979.2,5803.1,3342.8,266104
92,Foster,10/01/2008,9441.1,4592.9,3049.9,247716
93,California/Dodge,10/01/2008,3728.5,2064.3,0,94013
94,South California,10/01/2008,12109.9,6168.3,4124.5,319698
95E,93rd-95th,10/01/2008,6252.8,4178.4,2888.5,172083
95W,West 95th,10/01/2008,5400.6,5322.9,3331.3,158831
96,Lunt,10/01/2008,1040.8,0,0,23938
97,Skokie,10/01/2008,4076.8,2817.3,1782.7,112166
X98,Avon Express,10/01/2008,208.6,18.2,0,4853
100,Jeffery Manor Express,10/01/2008,1050.6,0,0,24164
103,West 103rd,10/01/2008,4377.2,2165.5,1297.7,114529
106,East 103rd,10/01/2008,2923.9,840.3,470.8,72495
108,Halsted/95th,10/01/2008,3228.5,0,0,74256
111,Pullman/111th/115th,10/01/2008,7615.4,4715.4,3315.5,207278
112,Vincennes/111th,10/01/2008,4010.6,1838.4,1195.6,104381
119,Michigan/119th,10/01/2008,6440.7,4930.1,3637.4,182405
120,Ogilvie/Wacker Express,10/01/2008,1426.7,0,0,32814
121,Union/Wacker Express,10/01/2008,1719.7,0,0,39552
122,Illinois Center/Ogilvie Express,10/01/2008,893,0,0,20539
123,Illinois Center/Union Express,10/01/2008,721.9,0,0,16604
124,Navy Pier,10/01/2008,1480.2,1548.1,849.4,43633
125,Water Tower Express,10/01/2008,2237.1,0,0,51454
126,Jackson,10/01/2008,10528.9,5022.5,3237.7,275207
128,Soldier Field Express,10/01/2008,0,0,1563.6,1564
129,West Loop/South Loop,10/01/2008,1073.6,0,0,24692
132,Goose Island Express,10/01/2008,351.5,0,0,8084
134,Stockton/LaSalle Express,10/01/2008,3013,0,0,69298
135,Clarendon/LaSalle Express,10/01/2008,4456.3,0,0,102496
136,Sheridan/LaSalle Express,10/01/2008,2540.8,0,0,58438
143,Stockton/Michigan Express,10/01/2008,1189,0,0,27347
144,Marine/Michigan Express,10/01/2008,1520.7,0,0,34975
145,Wilson/Michigan Express,10/01/2008,7867.2,5546,3073.3,215423
146,Inner Drive/Michigan Express,10/01/2008,10481.8,9296.1,7300.7,307468
